358.6124,341.9167,1.580497,0.2214025,343.8792,1.296523,0.8815424,340.649,82.36706,349.5793,354.0227,88.77888,11.27063,353.0598,288.599,349.8542,332.0215,275.1844,356.725,341.8646,354.8759,4.931892,341.1285,354.8653,4.862182,338.7945,358.2644,3.388805,342.1509,7.260273,4.161887,342.2497,7.266776,3.692036,328.8649,1.110983,2.347159,343.8992,1.097297
358.6124,341.9167,1.580497,0.2214025,343.8792,1.296523,0.8815424,340.649,82.36706,349.5793,354.0227,88.77888,11.27063,353.0598,288.599,349.8542,332.0215,275.1844,356.725,341.8646,354.8759,4.931892,341.1285,354.8653,4.862182,338.7945,358.2644,3.388805,342.1509,7.260273,4.161887,342.2497,7.266776,3.692036,328.8649,1.110983,2.347159,343.8992,1.097297
358.6152,341.928,1.577747,0.2233678,343.8759,1.295602,0.8801549,340.6469,82.36758,349.5866,354.0119,88.78298,11.27587,353.0614,288.6065,349.8522,332.0193,275.1777,356.7394,341.8763,354.8759,4.919169,341.1425,354.8653,4.850303,338.8035,358.2696,3.381113,342.1617,7.263067,4.164088,342.2618,7.26965,3.692101,328.8714,1.112733,2.352037,343.8959,1.095203
358.6186,341.9409,1.575072,0.2255073,343.8733,1.294929,0.8794564,340.6449,82.36822,349.5956,354.0003,88.78683,11.28078,353.0637,288.6136,349.8518,332.0194,275.1708,356.7537,341.8896,354.8757,4.906553,341.1582,354.8651,4.838552,338.8154,358.275,3.372374,342.1741,7.265459,4.162201,342.275,7.272091,3.691984,328.8793,1.115002,2.356967,343.8932,1.093331
358.622,341.9538,1.572417,0.2276644,343.8709,1.29411,0.8789398,340.6431,82.36888,349.6056,353.9879,88.79066,11.28568,353.0663,288.6207,349.8517,332.0203,275.1638,356.7689,341.9028,354.8745,4.894136,341.1738,354.8639,4.826766,338.812,358.2797,3.363811,342.1864,7.267845,4.161396,342.2884,7.274538,3.691813,328.8865,1.116961,2.362321,343.8909,1.090984
358.6264,341.9683,1.569805,0.2301855,343.8684,1.293485,0.8784522,340.6409,82.3697,349.6165,353.9744,88.79539,11.29079,353.069,288.6271,349.8553,332.0246,275.1566,356.7838,341.9177,354.8718,4.881727,341.1907,354.8612,4.815229,338.8198,358.2849,3.353538,342.2002,7.269455,4.159765,342.3033,7.276211,3.69187,328.8946,1.118278,2.367169,343.8883,1.088886
358.632,341.9851,1.56701,0.2327806,343.8662,1.292876,0.8778878,340.6394,82.37059,349.6286,353.96,88.79956,11.2963,353.0727,288.6344,349.8583,332.0291,275.1487,356.8001,341.9349,354.8675,4.867636,341.2101,354.857,4.801555,338.8326,358.2911,3.343182,342.2163,7.27176,4.15701,342.3204,7.27857,3.690674,328.9009,1.12013,2.372576,343.8861,1.086695
358.6385,342.0016,1.564319,0.2356489,343.8646,1.292402,0.8777742,340.6377,82.37117,349.6404,353.9465,88.80363,11.30141,353.0765,288.6415,349.8731,332.0473,275.1373,356.8176,341.9518,354.8627,4.851213,341.2293,354.8521,4.785783,338.849,358.2982,3.33446,342.2322,7.272985,4.151119,342.3367,7.279806,3.687392,328.9058,1.121553,2.377456,343.8844,1.084749
358.6452,342.0198,1.561463,0.2386395,343.8624,1.291872,0.8769512,340.6358,82.36983,349.6518,353.9328,88.80782,11.30699,353.0804,288.6487,349.8874,332.0652,275.1249,356.8359,341.9704,354.8552,4.837892,341.2497,354.8446,4.77374,338.8736,358.3045,3.325181,342.2497,7.274433,4.149347,342.3552,7.28131,3.68397,328.9124,1.122245,2.382005,343.8823,1.082936
358.6538,342.0357,1.558217,0.2418007,343.8614,1.291412,0.8773157,340.6338,82.36868,349.6638,353.9198,88.81223,11.31229,353.0855,288.6558,349.9031,332.0858,275.1118,356.8519,341.9866,354.8482,4.823926,341.2677,354.8376,4.761673,338.8934,358.3105,3.315341,342.2649,7.275969,4.141371,342.3706,7.282844,3.679907,328.9165,1.124449,2.386867,343.8812,1.081031
358.6538,342.0357,1.558217,0.2418007,343.8614,1.291412,0.8773157,340.6338,82.36868,349.6638,353.9198,88.81223,11.31229,353.0855,288.6558,349.9031,332.0858,275.1118,356.8519,341.9866,354.8482,4.823926,341.2677,354.8376,4.761673,338.8934,358.3105,3.315341,342.2649,7.275969,4.141371,342.3706,7.282844,3.679907,328.9165,1.124449,2.386867,343.8812,1.081031
358.6628,342.0524,1.555308,0.2451071,343.8616,1.291043,0.8792062,340.6312,82.3666,349.675,353.9088,88.81638,11.31712,353.0917,288.6621,349.9215,332.1117,275.0961,356.8643,342.0035,354.8425,4.812566,341.2859,354.832,4.751964,338.9177,358.3159,3.305547,342.2808,7.276778,4.136225,342.3872,7.28368,3.675564,328.9174,1.124904,2.391803,343.8814,1.079489
358.6739,342.0707,1.551101,0.2486533,343.8606,1.290567,0.8796921,340.6293,82.3659,349.6885,353.8942,88.82054,11.32285,353.0976,288.668,349.9516,332.1478,275.0803,356.8734,342.0219,354.8386,4.805101,341.3052,354.8281,4.746881,338.9641,358.3206,3.293289,342.2982,7.278889,4.130426,342.4054,7.28583,3.671258,328.9174,1.126528,2.396926,343.8804,1.077758
358.6739,342.0707,1.551101,0.2486533,343.8606,1.290567,0.8796921,340.6293,82.3659,349.6885,353.8942,88.82054,11.32285,353.0976,288.668,349.9516,332.1478,275.0803,356.8734,342.0219,354.8386,4.805101,341.3052,354.8281,4.746881,338.9641,358.3206,3.293289,342.2982,7.278889,4.130426,342.4054,7.28583,3.671258,328.9174,1.126528,2.396926,343.8804,1.077758
